# --------------------------------------------------------------------
# USE OF NOAA GML DATA
# 
# These data are made freely available to the public and the
# scientific community in the belief that their wide dissemination
# will lead to greater understanding and new scientific insights.
# The availability of these data does not constitute publication
# of the data.  NOAA relies on the ethics and integrity of the user to
# ensure that GML receives fair credit for their work.  If the data 
# are obtained for potential use in a publication or presentation, 
# GML should be informed at the outset of the nature of this work.  
# If the GML data are essential to the work, or if an important 
# result or conclusion depends on the GML data, co-authorship
# may be appropriate.  This should be discussed at an early stage in
# the work.  Manuscripts using the GML data should be sent to GML
# for review before they are submitted for publication so we can
# ensure that the quality and limitations of the data are accurately
# represented.
# 
# Contact:  Kirk Thoning (303 497 6078; kirk.w.thoning@noaa.gov)
# 
# File Creation: Tue Dec 20 05:00:39 2022
# 
# RECIPROCITY
# 
# Use of these data implies an agreement to reciprocate.
# Laboratories making similar measurements agree to make their
# own data available to the general public and to the scientific
# community in an equally complete and easily accessible form.
# Modelers are encouraged to make available to the community,
# upon request, their own tools used in the interpretation
# of the GML data, namely well documented model code, transport
# fields, modeled mole fractions, and additional information 
# necessary for other scientists to repeat the work and to run 
# modified versions. Model availability includes collaborative 
# support for new users of the models.
# --------------------------------------------------------------------
# 
# 
# See gml.noaa.gov/ccgg/trends/ for additional details.
# 
year,month,day,smoothed,trend
2019,12,31,  412.74,  411.63
2020, 1, 1,  412.78,  411.64
2020, 1, 2,  412.81,  411.64
2020, 1, 3,  412.85,  411.65
2020, 1, 4,  412.88,  411.66
2020, 1, 5,  412.92,  411.66
2020, 1, 6,  412.95,  411.67
2020, 1, 7,  412.99,  411.68
2020, 1, 8,  413.02,  411.68
2020, 1, 9,  413.05,  411.69
2020, 1,10,  413.09,  411.70
2020, 1,11,  413.12,  411.70
2020, 1,12,  413.15,  411.71
2020, 1,13,  413.18,  411.72
2020, 1,14,  413.21,  411.72
2020, 1,15,  413.24,  411.73
2020, 1,16,  413.27,  411.74
2020, 1,17,  413.30,  411.74
2020, 1,18,  413.32,  411.75
2020, 1,19,  413.35,  411.76
2020, 1,20,  413.37,  411.76
2020, 1,21,  413.40,  411.77
2020, 1,22,  413.42,  411.78
2020, 1,23,  413.44,  411.78
2020, 1,24,  413.47,  411.79
2020, 1,25,  413.49,  411.80
2020, 1,26,  413.51,  411.80
2020, 1,27,  413.53,  411.81
2020, 1,28,  413.54,  411.82
2020, 1,29,  413.56,  411.82
2020, 1,30,  413.58,  411.83
2020, 1,31,  413.59,  411.84
2020, 2, 1,  413.61,  411.84
2020, 2, 2,  413.62,  411.85
2020, 2, 3,  413.63,  411.86
2020, 2, 4,  413.65,  411.86
2020, 2, 5,  413.66,  411.87
2020, 2, 6,  413.67,  411.88
2020, 2, 7,  413.68,  411.88
2020, 2, 8,  413.69,  411.89
2020, 2, 9,  413.69,  411.90
2020, 2,10,  413.70,  411.90
2020, 2,11,  413.71,  411.91
2020, 2,12,  413.71,  411.92
2020, 2,13,  413.72,  411.92
2020, 2,14,  413.72,  411.93
2020, 2,15,  413.73,  411.94
2020, 2,16,  413.73,  411.94
2020, 2,17,  413.74,  411.95
2020, 2,18,  413.74,  411.96
2020, 2,19,  413.75,  411.96
2020, 2,20,  413.75,  411.97
2020, 2,21,  413.75,  411.98
2020, 2,22,  413.76,  411.98
2020, 2,23,  413.76,  411.99
2020, 2,24,  413.76,  412.00
2020, 2,25,  413.77,  412.00
2020, 2,26,  413.77,  412.01
2020, 2,27,  413.77,  412.01
2020, 2,28,  413.78,  412.02
2020, 2,29,  413.78,  412.03
2020, 3, 1,  413.79,  412.03
2020, 3, 2,  413.79,  412.04
2020, 3, 3,  413.79,  412.05
2020, 3, 4,  413.80,  412.05
2020, 3, 5,  413.81,  412.06
2020, 3, 6,  413.81,  412.07
2020, 3, 7,  413.82,  412.07
2020, 3, 8,  413.83,  412.08
2020, 3, 9,  413.83,  412.08
2020, 3,10,  413.84,  412.09
2020, 3,11,  413.85,  412.10
2020, 3,12,  413.86,  412.10
2020, 3,13,  413.87,  412.11
2020, 3,14,  413.88,  412.12
2020, 3,15,  413.89,  412.12
2020, 3,16,  413.90,  412.13
2020, 3,17,  413.91,  412.14
2020, 3,18,  413.92,  412.14
2020, 3,19,  413.94,  412.15
2020, 3,20,  413.95,  412.15
2020, 3,21,  413.96,  412.16
2020, 3,22,  413.98,  412.17
2020, 3,23,  413.99,  412.17
2020, 3,24,  414.00,  412.18
2020, 3,25,  414.02,  412.19
2020, 3,26,  414.03,  412.19
2020, 3,27,  414.05,  412.20
2020, 3,28,  414.06,  412.20
2020, 3,29,  414.08,  412.21
2020, 3,30,  414.10,  412.22
2020, 3,31,  414.11,  412.22
2020, 4, 1,  414.13,  412.23
2020, 4, 2,  414.15,  412.23
2020, 4, 3,  414.16,  412.24
2020, 4, 4,  414.18,  412.25
2020, 4, 5,  414.19,  412.25
2020, 4, 6,  414.21,  412.26
2020, 4, 7,  414.23,  412.27
2020, 4, 8,  414.24,  412.27
2020, 4, 9,  414.26,  412.28
2020, 4,10,  414.27,  412.28
2020, 4,11,  414.29,  412.29
2020, 4,12,  414.30,  412.30
2020, 4,13,  414.32,  412.30
2020, 4,14,  414.33,  412.31
2020, 4,15,  414.35,  412.31
2020, 4,16,  414.36,  412.32
2020, 4,17,  414.38,  412.33
2020, 4,18,  414.39,  412.33
2020, 4,19,  414.40,  412.34
2020, 4,20,  414.41,  412.35
2020, 4,21,  414.42,  412.35
2020, 4,22,  414.44,  412.36
2020, 4,23,  414.45,  412.36
2020, 4,24,  414.46,  412.37
2020, 4,25,  414.47,  412.38
2020, 4,26,  414.47,  412.38
2020, 4,27,  414.48,  412.39
2020, 4,28,  414.49,  412.39
2020, 4,29,  414.50,  412.40
2020, 4,30,  414.50,  412.41
2020, 5, 1,  414.51,  412.41
2020, 5, 2,  414.51,  412.42
2020, 5, 3,  414.52,  412.42
2020, 5, 4,  414.52,  412.43
2020, 5, 5,  414.52,  412.44
2020, 5, 6,  414.52,  412.44
2020, 5, 7,  414.52,  412.45
2020, 5, 8,  414.52,  412.45
2020, 5, 9,  414.52,  412.46
2020, 5,10,  414.52,  412.47
2020, 5,11,  414.52,  412.47
2020, 5,12,  414.51,  412.48
2020, 5,13,  414.51,  412.48
2020, 5,14,  414.50,  412.49
2020, 5,15,  414.49,  412.50
2020, 5,16,  414.49,  412.50
2020, 5,17,  414.48,  412.51
2020, 5,18,  414.47,  412.51
2020, 5,19,  414.45,  412.52
2020, 5,20,  414.44,  412.52
2020, 5,21,  414.43,  412.53
2020, 5,22,  414.41,  412.54
2020, 5,23,  414.39,  412.54
2020, 5,24,  414.37,  412.55
2020, 5,25,  414.35,  412.55
2020, 5,26,  414.33,  412.56
2020, 5,27,  414.31,  412.57
2020, 5,28,  414.29,  412.57
2020, 5,29,  414.26,  412.58
2020, 5,30,  414.23,  412.58
2020, 5,31,  414.20,  412.59
2020, 6, 1,  414.17,  412.60
2020, 6, 2,  414.14,  412.60
2020, 6, 3,  414.11,  412.61
2020, 6, 4,  414.07,  412.61
2020, 6, 5,  414.03,  412.62
2020, 6, 6,  413.99,  412.62
2020, 6, 7,  413.95,  412.63
2020, 6, 8,  413.91,  412.64
2020, 6, 9,  413.86,  412.64
2020, 6,10,  413.81,  412.65
2020, 6,11,  413.77,  412.65
2020, 6,12,  413.71,  412.66
2020, 6,13,  413.66,  412.67
2020, 6,14,  413.61,  412.67
2020, 6,15,  413.55,  412.68
2020, 6,16,  413.49,  412.68
2020, 6,17,  413.43,  412.69
2020, 6,18,  413.37,  412.69
2020, 6,19,  413.31,  412.70
2020, 6,20,  413.24,  412.71
2020, 6,21,  413.17,  412.71
2020, 6,22,  413.11,  412.72
2020, 6,23,  413.03,  412.72
2020, 6,24,  412.96,  412.73
2020, 6,25,  412.89,  412.73
2020, 6,26,  412.81,  412.74
2020, 6,27,  412.74,  412.75
2020, 6,28,  412.66,  412.75
2020, 6,29,  412.58,  412.76
2020, 6,30,  412.50,  412.76
2020, 7, 1,  412.42,  412.77
2020, 7, 2,  412.33,  412.77
2020, 7, 3,  412.25,  412.78
2020, 7, 4,  412.17,  412.79
2020, 7, 5,  412.08,  412.79
2020, 7, 6,  411.99,  412.80
2020, 7, 7,  411.91,  412.80
2020, 7, 8,  411.82,  412.81
2020, 7, 9,  411.73,  412.82
2020, 7,10,  411.64,  412.82
2020, 7,11,  411.56,  412.83
2020, 7,12,  411.47,  412.83
2020, 7,13,  411.38,  412.84
2020, 7,14,  411.29,  412.84
2020, 7,15,  411.20,  412.85
2020, 7,16,  411.12,  412.86
2020, 7,17,  411.03,  412.86
2020, 7,18,  410.94,  412.87
2020, 7,19,  410.86,  412.87
2020, 7,20,  410.77,  412.88
2020, 7,21,  410.69,  412.88
2020, 7,22,  410.61,  412.89
2020, 7,23,  410.52,  412.90
2020, 7,24,  410.44,  412.90
2020, 7,25,  410.36,  412.91
2020, 7,26,  410.29,  412.91
2020, 7,27,  410.21,  412.92
2020, 7,28,  410.14,  412.92
2020, 7,29,  410.07,  412.93
2020, 7,30,  410.00,  412.93
2020, 7,31,  409.93,  412.94
2020, 8, 1,  409.86,  412.95
2020, 8, 2,  409.80,  412.95
2020, 8, 3,  409.74,  412.96
2020, 8, 4,  409.68,  412.96
2020, 8, 5,  409.62,  412.97
2020, 8, 6,  409.57,  412.97
2020, 8, 7,  409.52,  412.98
2020, 8, 8,  409.47,  412.99
2020, 8, 9,  409.42,  412.99
2020, 8,10,  409.38,  413.00
2020, 8,11,  409.34,  413.00
2020, 8,12,  409.30,  413.01
2020, 8,13,  409.27,  413.01
2020, 8,14,  409.24,  413.02
2020, 8,15,  409.21,  413.03
2020, 8,16,  409.18,  413.03
2020, 8,17,  409.16,  413.04
2020, 8,18,  409.14,  413.04
2020, 8,19,  409.13,  413.05
2020, 8,20,  409.11,  413.05
2020, 8,21,  409.10,  413.06
2020, 8,22,  409.10,  413.07
2020, 8,23,  409.09,  413.07
2020, 8,24,  409.09,  413.08
2020, 8,25,  409.10,  413.08
2020, 8,26,  409.10,  413.09
2020, 8,27,  409.11,  413.09
2020, 8,28,  409.12,  413.10
2020, 8,29,  409.14,  413.11
2020, 8,30,  409.16,  413.11
2020, 8,31,  409.18,  413.12
2020, 9, 1,  409.20,  413.12
2020, 9, 2,  409.23,  413.13
2020, 9, 3,  409.26,  413.13
2020, 9, 4,  409.29,  413.14
2020, 9, 5,  409.32,  413.15
2020, 9, 6,  409.36,  413.15
2020, 9, 7,  409.40,  413.16
2020, 9, 8,  409.44,  413.16
2020, 9, 9,  409.48,  413.17
2020, 9,10,  409.53,  413.17
2020, 9,11,  409.58,  413.18
2020, 9,12,  409.63,  413.19
2020, 9,13,  409.68,  413.19
2020, 9,14,  409.74,  413.20
2020, 9,15,  409.80,  413.20
2020, 9,16,  409.85,  413.21
2020, 9,17,  409.91,  413.21
2020, 9,18,  409.98,  413.22
2020, 9,19,  410.04,  413.23
2020, 9,20,  410.11,  413.23
2020, 9,21,  410.17,  413.24
2020, 9,22,  410.24,  413.24
2020, 9,23,  410.31,  413.25
2020, 9,24,  410.38,  413.25
2020, 9,25,  410.45,  413.26
2020, 9,26,  410.52,  413.27
2020, 9,27,  410.59,  413.27
2020, 9,28,  410.67,  413.28
2020, 9,29,  410.74,  413.28
2020, 9,30,  410.82,  413.29
2020,10, 1,  410.89,  413.29
2020,10, 2,  410.97,  413.30
2020,10, 3,  411.04,  413.31
2020,10, 4,  411.12,  413.31
2020,10, 5,  411.19,  413.32
2020,10, 6,  411.27,  413.32
2020,10, 7,  411.35,  413.33
2020,10, 8,  411.42,  413.33
2020,10, 9,  411.50,  413.34
2020,10,10,  411.57,  413.35
2020,10,11,  411.65,  413.35
2020,10,12,  411.73,  413.36
2020,10,13,  411.80,  413.36
2020,10,14,  411.87,  413.37
2020,10,15,  411.95,  413.37
2020,10,16,  412.02,  413.38
2020,10,17,  412.09,  413.39
2020,10,18,  412.17,  413.39
2020,10,19,  412.24,  413.40
2020,10,20,  412.31,  413.40
2020,10,21,  412.38,  413.41
2020,10,22,  412.44,  413.41
2020,10,23,  412.51,  413.42
2020,10,24,  412.58,  413.43
2020,10,25,  412.64,  413.43
2020,10,26,  412.71,  413.44
2020,10,27,  412.77,  413.44
2020,10,28,  412.83,  413.45
2020,10,29,  412.89,  413.46
2020,10,30,  412.95,  413.46
2020,10,31,  413.01,  413.47
2020,11, 1,  413.07,  413.47
2020,11, 2,  413.12,  413.48
2020,11, 3,  413.18,  413.48
2020,11, 4,  413.23,  413.49
2020,11, 5,  413.29,  413.50
2020,11, 6,  413.34,  413.50
2020,11, 7,  413.39,  413.51
2020,11, 8,  413.43,  413.51
2020,11, 9,  413.48,  413.52
2020,11,10,  413.53,  413.53
2020,11,11,  413.57,  413.53
2020,11,12,  413.62,  413.54
2020,11,13,  413.66,  413.54
2020,11,14,  413.70,  413.55
2020,11,15,  413.74,  413.56
2020,11,16,  413.78,  413.56
2020,11,17,  413.81,  413.57
2020,11,18,  413.85,  413.57
2020,11,19,  413.88,  413.58
2020,11,20,  413.92,  413.58
2020,11,21,  413.95,  413.59
2020,11,22,  413.98,  413.60
2020,11,23,  414.01,  413.60
2020,11,24,  414.04,  413.61
2020,11,25,  414.07,  413.61
2020,11,26,  414.10,  413.62
2020,11,27,  414.12,  413.63
2020,11,28,  414.15,  413.63
2020,11,29,  414.17,  413.64
2020,11,30,  414.20,  413.64
2020,12, 1,  414.22,  413.65
2020,12, 2,  414.24,  413.66
2020,12, 3,  414.26,  413.66
2020,12, 4,  414.28,  413.67
2020,12, 5,  414.30,  413.67
2020,12, 6,  414.32,  413.68
2020,12, 7,  414.34,  413.69
2020,12, 8,  414.36,  413.69
2020,12, 9,  414.38,  413.70
2020,12,10,  414.40,  413.70
2020,12,11,  414.41,  413.71
2020,12,12,  414.43,  413.72
2020,12,13,  414.45,  413.72
2020,12,14,  414.46,  413.73
2020,12,15,  414.48,  413.73
2020,12,16,  414.49,  413.74
2020,12,17,  414.51,  413.75
2020,12,18,  414.52,  413.75
2020,12,19,  414.54,  413.76
2020,12,20,  414.55,  413.76
2020,12,21,  414.57,  413.77
2020,12,22,  414.58,  413.78
2020,12,23,  414.60,  413.78
2020,12,24,  414.61,  413.79
2020,12,25,  414.63,  413.79
2020,12,26,  414.64,  413.80
2020,12,27,  414.66,  413.81
2020,12,28,  414.67,  413.81
2020,12,29,  414.69,  413.82
2020,12,30,  414.70,  413.83
2020,12,31,  414.72,  413.83
2021, 1, 1,  414.74,  413.84
2021, 1, 2,  414.75,  413.84
2021, 1, 3,  414.77,  413.85
2021, 1, 4,  414.79,  413.86
2021, 1, 5,  414.80,  413.86
2021, 1, 6,  414.82,  413.87
2021, 1, 7,  414.84,  413.87
2021, 1, 8,  414.86,  413.88
2021, 1, 9,  414.88,  413.89
2021, 1,10,  414.90,  413.89
2021, 1,11,  414.92,  413.90
2021, 1,12,  414.94,  413.91
2021, 1,13,  414.96,  413.91
2021, 1,14,  414.98,  413.92
2021, 1,15,  415.00,  413.92
2021, 1,16,  415.02,  413.93
2021, 1,17,  415.04,  413.94
2021, 1,18,  415.07,  413.94
2021, 1,19,  415.09,  413.95
2021, 1,20,  415.11,  413.96
2021, 1,21,  415.13,  413.96
2021, 1,22,  415.16,  413.97
2021, 1,23,  415.18,  413.97
2021, 1,24,  415.21,  413.98
2021, 1,25,  415.23,  413.99
2021, 1,26,  415.25,  413.99
2021, 1,27,  415.28,  414.00
2021, 1,28,  415.30,  414.01
2021, 1,29,  415.33,  414.01
2021, 1,30,  415.35,  414.02
2021, 1,31,  415.38,  414.02
2021, 2, 1,  415.40,  414.03
2021, 2, 2,  415.43,  414.04
2021, 2, 3,  415.45,  414.04
2021, 2, 4,  415.48,  414.05
2021, 2, 5,  415.50,  414.06
2021, 2, 6,  415.52,  414.06
2021, 2, 7,  415.55,  414.07
2021, 2, 8,  415.57,  414.08
2021, 2, 9,  415.60,  414.08
2021, 2,10,  415.62,  414.09
2021, 2,11,  415.64,  414.09
2021, 2,12,  415.66,  414.10
2021, 2,13,  415.69,  414.11
2021, 2,14,  415.71,  414.11
2021, 2,15,  415.73,  414.12
2021, 2,16,  415.75,  414.13
2021, 2,17,  415.77,  414.13
2021, 2,18,  415.79,  414.14
2021, 2,19,  415.81,  414.15
2021, 2,20,  415.83,  414.15
2021, 2,21,  415.85,  414.16
2021, 2,22,  415.87,  414.17
2021, 2,23,  415.88,  414.17
2021, 2,24,  415.90,  414.18
2021, 2,25,  415.92,  414.18
2021, 2,26,  415.93,  414.19
2021, 2,27,  415.95,  414.20
2021, 2,28,  415.96,  414.20
2021, 3, 1,  415.98,  414.21
2021, 3, 2,  415.99,  414.22
2021, 3, 3,  416.00,  414.22
2021, 3, 4,  416.02,  414.23
2021, 3, 5,  416.03,  414.24
2021, 3, 6,  416.04,  414.24
2021, 3, 7,  416.05,  414.25
2021, 3, 8,  416.06,  414.26
2021, 3, 9,  416.07,  414.26
2021, 3,10,  416.08,  414.27
2021, 3,11,  416.09,  414.28
2021, 3,12,  416.10,  414.28
2021, 3,13,  416.11,  414.29
2021, 3,14,  416.12,  414.30
2021, 3,15,  416.13,  414.30
2021, 3,16,  416.13,  414.31
2021, 3,17,  416.14,  414.31
2021, 3,18,  416.15,  414.32
2021, 3,19,  416.16,  414.33
2021, 3,20,  416.17,  414.33
2021, 3,21,  416.17,  414.34
2021, 3,22,  416.18,  414.35
2021, 3,23,  416.19,  414.35
2021, 3,24,  416.20,  414.36
2021, 3,25,  416.20,  414.37
2021, 3,26,  416.21,  414.37
2021, 3,27,  416.22,  414.38
2021, 3,28,  416.23,  414.39
2021, 3,29,  416.24,  414.39
2021, 3,30,  416.25,  414.40
2021, 3,31,  416.25,  414.41
2021, 4, 1,  416.26,  414.41
2021, 4, 2,  416.27,  414.42
2021, 4, 3,  416.28,  414.43
2021, 4, 4,  416.29,  414.43
2021, 4, 5,  416.30,  414.44
2021, 4, 6,  416.31,  414.45
2021, 4, 7,  416.32,  414.45
2021, 4, 8,  416.34,  414.46
2021, 4, 9,  416.35,  414.47
2021, 4,10,  416.36,  414.47
2021, 4,11,  416.37,  414.48
2021, 4,12,  416.38,  414.49
2021, 4,13,  416.40,  414.49
2021, 4,14,  416.41,  414.50
2021, 4,15,  416.42,  414.51
2021, 4,16,  416.44,  414.51
2021, 4,17,  416.45,  414.52
2021, 4,18,  416.47,  414.53
2021, 4,19,  416.48,  414.53
2021, 4,20,  416.50,  414.54
2021, 4,21,  416.51,  414.55
2021, 4,22,  416.53,  414.55
2021, 4,23,  416.54,  414.56
2021, 4,24,  416.56,  414.57
2021, 4,25,  416.57,  414.57
2021, 4,26,  416.59,  414.58
2021, 4,27,  416.60,  414.59
2021, 4,28,  416.62,  414.59
2021, 4,29,  416.63,  414.60
2021, 4,30,  416.65,  414.61
2021, 5, 1,  416.66,  414.61
2021, 5, 2,  416.68,  414.62
2021, 5, 3,  416.69,  414.63
2021, 5, 4,  416.70,  414.63
2021, 5, 5,  416.71,  414.64
2021, 5, 6,  416.73,  414.65
2021, 5, 7,  416.74,  414.66
2021, 5, 8,  416.75,  414.66
2021, 5, 9,  416.76,  414.67
2021, 5,10,  416.76,  414.68
2021, 5,11,  416.77,  414.68
2021, 5,12,  416.78,  414.69
2021, 5,13,  416.78,  414.70
2021, 5,14,  416.79,  414.70
2021, 5,15,  416.79,  414.71
2021, 5,16,  416.79,  414.72
2021, 5,17,  416.79,  414.72
2021, 5,18,  416.79,  414.73
2021, 5,19,  416.79,  414.74
2021, 5,20,  416.78,  414.74
2021, 5,21,  416.78,  414.75
2021, 5,22,  416.77,  414.76
2021, 5,23,  416.76,  414.76
2021, 5,24,  416.75,  414.77
2021, 5,25,  416.73,  414.78
2021, 5,26,  416.72,  414.78
2021, 5,27,  416.70,  414.79
2021, 5,28,  416.68,  414.80
2021, 5,29,  416.66,  414.81
2021, 5,30,  416.64,  414.81
2021, 5,31,  416.61,  414.82
2021, 6, 1,  416.59,  414.83
2021, 6, 2,  416.56,  414.83
2021, 6, 3,  416.52,  414.84
2021, 6, 4,  416.49,  414.85
2021, 6, 5,  416.45,  414.85
2021, 6, 6,  416.42,  414.86
2021, 6, 7,  416.38,  414.87
2021, 6, 8,  416.33,  414.87
2021, 6, 9,  416.29,  414.88
2021, 6,10,  416.24,  414.89
2021, 6,11,  416.19,  414.89
2021, 6,12,  416.14,  414.90
2021, 6,13,  416.09,  414.91
2021, 6,14,  416.03,  414.91
2021, 6,15,  415.97,  414.92
2021, 6,16,  415.91,  414.93
2021, 6,17,  415.85,  414.94
2021, 6,18,  415.78,  414.94
2021, 6,19,  415.72,  414.95
2021, 6,20,  415.65,  414.96
2021, 6,21,  415.58,  414.96
2021, 6,22,  415.51,  414.97
2021, 6,23,  415.44,  414.98
2021, 6,24,  415.36,  414.98
2021, 6,25,  415.28,  414.99
2021, 6,26,  415.20,  415.00
2021, 6,27,  415.13,  415.00
2021, 6,28,  415.04,  415.01
2021, 6,29,  414.96,  415.02
2021, 6,30,  414.88,  415.02
2021, 7, 1,  414.79,  415.03
2021, 7, 2,  414.71,  415.04
2021, 7, 3,  414.62,  415.04
2021, 7, 4,  414.53,  415.05
2021, 7, 5,  414.45,  415.06
2021, 7, 6,  414.36,  415.07
2021, 7, 7,  414.27,  415.07
2021, 7, 8,  414.18,  415.08
2021, 7, 9,  414.09,  415.09
2021, 7,10,  414.00,  415.09
2021, 7,11,  413.91,  415.10
2021, 7,12,  413.82,  415.11
2021, 7,13,  413.73,  415.11
2021, 7,14,  413.64,  415.12
2021, 7,15,  413.55,  415.13
2021, 7,16,  413.46,  415.13
2021, 7,17,  413.37,  415.14
2021, 7,18,  413.29,  415.15
2021, 7,19,  413.20,  415.15
2021, 7,20,  413.11,  415.16
2021, 7,21,  413.03,  415.17
2021, 7,22,  412.95,  415.18
2021, 7,23,  412.86,  415.18
2021, 7,24,  412.78,  415.19
2021, 7,25,  412.70,  415.20
2021, 7,26,  412.63,  415.20
2021, 7,27,  412.55,  415.21
2021, 7,28,  412.48,  415.22
2021, 7,29,  412.40,  415.22
2021, 7,30,  412.33,  415.23
2021, 7,31,  412.27,  415.24
2021, 8, 1,  412.20,  415.24
2021, 8, 2,  412.14,  415.25
2021, 8, 3,  412.07,  415.26
2021, 8, 4,  412.02,  415.26
2021, 8, 5,  411.96,  415.27
2021, 8, 6,  411.90,  415.28
2021, 8, 7,  411.85,  415.29
2021, 8, 8,  411.80,  415.29
2021, 8, 9,  411.76,  415.30
2021, 8,10,  411.71,  415.31
2021, 8,11,  411.67,  415.31
2021, 8,12,  411.63,  415.32
2021, 8,13,  411.60,  415.33
2021, 8,14,  411.56,  415.33
2021, 8,15,  411.53,  415.34
2021, 8,16,  411.51,  415.35
2021, 8,17,  411.48,  415.35
2021, 8,18,  411.46,  415.36
2021, 8,19,  411.44,  415.37
2021, 8,20,  411.43,  415.37
2021, 8,21,  411.41,  415.38
2021, 8,22,  411.40,  415.39
2021, 8,23,  411.39,  415.39
2021, 8,24,  411.39,  415.40
2021, 8,25,  411.39,  415.41
2021, 8,26,  411.39,  415.41
2021, 8,27,  411.39,  415.42
2021, 8,28,  411.40,  415.43
2021, 8,29,  411.41,  415.44
2021, 8,30,  411.42,  415.44
2021, 8,31,  411.44,  415.45
2021, 9, 1,  411.45,  415.46
2021, 9, 2,  411.47,  415.46
2021, 9, 3,  411.50,  415.47
2021, 9, 4,  411.52,  415.48
2021, 9, 5,  411.55,  415.48
2021, 9, 6,  411.58,  415.49
2021, 9, 7,  411.61,  415.50
2021, 9, 8,  411.64,  415.50
2021, 9, 9,  411.68,  415.51
2021, 9,10,  411.72,  415.52
2021, 9,11,  411.76,  415.52
2021, 9,12,  411.80,  415.53
2021, 9,13,  411.84,  415.54
2021, 9,14,  411.89,  415.54
2021, 9,15,  411.94,  415.55
2021, 9,16,  411.98,  415.56
2021, 9,17,  412.03,  415.56
2021, 9,18,  412.09,  415.57
2021, 9,19,  412.14,  415.58
2021, 9,20,  412.19,  415.58
2021, 9,21,  412.25,  415.59
2021, 9,22,  412.31,  415.60
2021, 9,23,  412.37,  415.60
2021, 9,24,  412.42,  415.61
2021, 9,25,  412.48,  415.62
2021, 9,26,  412.55,  415.62
2021, 9,27,  412.61,  415.63
2021, 9,28,  412.67,  415.64
2021, 9,29,  412.73,  415.64
2021, 9,30,  412.80,  415.65
2021,10, 1,  412.86,  415.66
2021,10, 2,  412.93,  415.66
2021,10, 3,  412.99,  415.67
2021,10, 4,  413.06,  415.68
2021,10, 5,  413.12,  415.68
2021,10, 6,  413.19,  415.69
2021,10, 7,  413.26,  415.70
2021,10, 8,  413.32,  415.70
2021,10, 9,  413.39,  415.71
2021,10,10,  413.46,  415.72
2021,10,11,  413.52,  415.72
2021,10,12,  413.59,  415.73
2021,10,13,  413.66,  415.74
2021,10,14,  413.73,  415.74
2021,10,15,  413.79,  415.75
2021,10,16,  413.86,  415.76
2021,10,17,  413.92,  415.76
2021,10,18,  413.99,  415.77
2021,10,19,  414.06,  415.78
2021,10,20,  414.12,  415.78
2021,10,21,  414.19,  415.79
2021,10,22,  414.25,  415.80
2021,10,23,  414.31,  415.80
2021,10,24,  414.38,  415.81
2021,10,25,  414.44,  415.82
2021,10,26,  414.50,  415.82
2021,10,27,  414.57,  415.83
2021,10,28,  414.63,  415.84
2021,10,29,  414.69,  415.84
2021,10,30,  414.75,  415.85
2021,10,31,  414.81,  415.86
2021,11, 1,  414.88,  415.86
2021,11, 2,  414.94,  415.87
2021,11, 3,  415.00,  415.88
2021,11, 4,  415.05,  415.88
2021,11, 5,  415.11,  415.89
2021,11, 6,  415.17,  415.89
2021,11, 7,  415.23,  415.90
2021,11, 8,  415.29,  415.91
2021,11, 9,  415.35,  415.91
2021,11,10,  415.40,  415.92
2021,11,11,  415.46,  415.93
2021,11,12,  415.52,  415.93
2021,11,13,  415.57,  415.94
2021,11,14,  415.63,  415.95
2021,11,15,  415.69,  415.95
2021,11,16,  415.74,  415.96
2021,11,17,  415.80,  415.97
2021,11,18,  415.85,  415.97
2021,11,19,  415.91,  415.98
2021,11,20,  415.96,  415.99
2021,11,21,  416.02,  415.99
2021,11,22,  416.07,  416.00
2021,11,23,  416.12,  416.00
2021,11,24,  416.18,  416.01
2021,11,25,  416.23,  416.02
2021,11,26,  416.28,  416.02
2021,11,27,  416.34,  416.03
2021,11,28,  416.39,  416.04
2021,11,29,  416.44,  416.04
2021,11,30,  416.50,  416.05
2021,12, 1,  416.55,  416.06
2021,12, 2,  416.60,  416.06
2021,12, 3,  416.65,  416.07
2021,12, 4,  416.71,  416.07
2021,12, 5,  416.76,  416.08
2021,12, 6,  416.81,  416.09
2021,12, 7,  416.86,  416.09
2021,12, 8,  416.91,  416.10
2021,12, 9,  416.96,  416.11
2021,12,10,  417.01,  416.11
2021,12,11,  417.06,  416.12
2021,12,12,  417.11,  416.12
2021,12,13,  417.16,  416.13
2021,12,14,  417.21,  416.14
2021,12,15,  417.26,  416.14
2021,12,16,  417.31,  416.15
2021,12,17,  417.36,  416.16
2021,12,18,  417.41,  416.16
2021,12,19,  417.45,  416.17
2021,12,20,  417.50,  416.17
2021,12,21,  417.55,  416.18
2021,12,22,  417.59,  416.19
2021,12,23,  417.63,  416.19
2021,12,24,  417.68,  416.20
2021,12,25,  417.72,  416.21
2021,12,26,  417.76,  416.21
2021,12,27,  417.81,  416.22
2021,12,28,  417.85,  416.22
2021,12,29,  417.89,  416.23
2021,12,30,  417.93,  416.24
2021,12,31,  417.96,  416.24
2022, 1, 1,  418.00,  416.25
2022, 1, 2,  418.04,  416.26
2022, 1, 3,  418.07,  416.26
2022, 1, 4,  418.11,  416.27
2022, 1, 5,  418.14,  416.27
2022, 1, 6,  418.17,  416.28
2022, 1, 7,  418.20,  416.29
